account_no,customer_name,dob,address,tax_id,txn_date,txn_id,txn_type,mode,amount,counterparty,transaction_memo
69173296540,Rahul Patel,1954-07-01,"438 MG Road, Mumbai, MH, 400001",PAN8917C,2023-10-07,59AE06F5FEE8,DEBIT,POS,10405.99,Amazon,Shopping
65923802905,Karan Kumar,1977-01-13,"52 Main St, Mumbai, MH, 400001",PAN7114B,2023-10-07,F5C69E56A4F7,CREDIT,NEFT,20141.65,Employer / Salary,Salary
69173296540,Rahul Patel,1954-07-01,"438 MG Road, Mumbai, MH, 400001",PAN8917C,2023-10-07,95E8481CA7A5,DEBIT,POS,13993.44,Amazon,Shopping
10757283255,Rahul Smith,1998-07-09,"289 MG Road, Delhi, DL, 110001",PAN8763C,2023-10-07,4BF58B1F6648,DEBIT,POS,3660.51,Amazon,Shopping
78820846537,David Johnson,1967-07-10,"64 Main St, Delhi, DL, 110001",PAN2024B,2023-10-07,F1576198AEA1,CREDIT,IMPS,48000.0,UNKNOWN P2P,P2P Transfer
66997558634,Anjali Gupta,1991-06-20,"955 MG Road, New York, NY, 10001",PAN1543E,2023-10-07,92C49DCDC483,DEBIT,POS,8872.93,Amazon,Shopping
22455298608,Neha Taylor,1975-02-01,"287 High St, Delhi, DL, 110001",PAN2068C,2023-10-07,5AC6C8EFE625,DEBIT,POS,345.45,Amazon,Shopping
49294722421,Sarah Kumar,1997-06-10,"650 Park Ave, Delhi, DL, 110001",PAN2473A,2023-10-07,78CBD830FCAD,CREDIT,NEFT,21491.1,Employer / Salary,Salary
80052658840,John Patel,1962-04-09,"119 MG Road, London, UK, EC1A 1BB",PAN1711C,2023-10-07,5FD5FE45B5FB,CREDIT,NEFT,34512.23,Employer / Salary,Salary
81472727188,David Kumar,1975-10-26,"646 High St, Delhi, DL, 110001",PAN9295B,2023-10-07,73AD753B5C5F,DEBIT,POS,5751.91,Amazon,Shopping
55427318669,John Jain,1966-05-24,"373 MG Road, London, UK, EC1A 1BB",PAN4668A,2023-10-07,B5F57A40FA44,CREDIT,NEFT,32077.99,Employer / Salary,Salary
10757283255,Rahul Smith,1998-07-09,"289 MG Road, Delhi, DL, 110001",PAN8763C,2023-10-07,963F6F6F35C6,CREDIT,NEFT,26857.45,Employer / Salary,Salary
33952148511,Rahul Mehta,1996-08-17,"45 Park Ave, Bangalore, KA, 560001",PAN1721B,2023-10-07,2845F6C27899,DEBIT,POS,14015.41,Amazon,Shopping
54505115023,Neha Singh,1964-07-12,"119 MG Road, Mumbai, MH, 400001",PAN7485B,2023-10-07,3E2F69F902BF,DEBIT,POS,14487.18,Amazon,Shopping
37120342693,Priya Singh,1978-04-11,"132 MG Road, London, UK, EC1A 1BB",PAN9121D,2023-10-07,E55B92F91A42,CREDIT,NEFT,15672.66,Employer / Salary,Salary
18336101465,Emma Jain,1977-03-22,"18 Park Ave, London, UK, EC1A 1BB",PAN4876B,2023-10-07,DB6FF853DE8C,DEBIT,POS,10152.07,Amazon,Shopping
52920365658,Karan Brown,1975-12-23,"844 Park Ave, Bangalore, KA, 560001",PAN2694A,2023-10-07,4CC914DE432D,DEBIT,POS,9039.53,Amazon,Shopping
10757283255,Rahul Smith,1998-07-09,"289 MG Road, Delhi, DL, 110001",PAN8763C,2023-10-08,07741135FF5A,CREDIT,NEFT,3963.65,Employer / Salary,Salary
39692996882,Karan Gupta,1976-06-08,"188 Park Ave, Bangalore, KA, 560001",PAN3965B,2023-10-08,C8AC87F286D9,DEBIT,POS,2923.37,Amazon,Shopping
33233889749,Sarah Taylor,1960-09-15,"294 Park Ave, Delhi, DL, 110001",PAN6247D,2023-10-08,D89278ED48F0,DEBIT,POS,13841.09,Amazon,Shopping
54281383264,David Gupta,1993-09-08,"364 Park Ave, New York, NY, 10001",PAN5423C,2023-10-08,2025BED29E04,CREDIT,NEFT,15863.13,Employer / Salary,Salary
37664188145,David Smith,1993-10-16,"167 Park Ave, New York, NY, 10001",PAN9192E,2023-10-08,9CB2A5ADC5F2,DEBIT,POS,9223.41,Amazon,Shopping
65014010617,Karan Patel,1975-03-19,"134 MG Road, Bangalore, KA, 560001",PAN4209D,2023-10-08,B08402D101A0,CREDIT,NEFT,10271.51,Employer / Salary,Salary
61589809483,Rahul Gupta,1952-04-05,"499 Main St, Delhi, DL, 110001",PAN8328E,2023-10-08,6C136D9C118A,CREDIT,NEFT,9051.88,Employer / Salary,Salary
37089997609,Pooja Gupta,1987-12-01,"479 MG Road, Delhi, DL, 110001",PAN3886A,2023-10-08,95E737D3AFAD,DEBIT,POS,7194.56,Amazon,Shopping
11860997897,Amit Singh,1993-11-16,"118 MG Road, London, UK, EC1A 1BB",PAN1977D,2023-10-08,BBDA29C42AFE,DEBIT,POS,1258.62,Amazon,Shopping
61589809483,Rahul Gupta,1952-04-05,"499 Main St, Delhi, DL, 110001",PAN8328E,2023-10-08,0FFDF6C040CB,CREDIT,NEFT,18692.1,Employer / Salary,Salary
84149855424,Sarah Doe,1953-08-27,"515 Park Ave, London, UK, EC1A 1BB",PAN7408B,2023-10-08,FA7629B17F41,CREDIT,NEFT,17397.41,Employer / Salary,Salary
33233889749,Sarah Taylor,1960-09-15,"294 Park Ave, Delhi, DL, 110001",PAN6247D,2023-10-08,51FC3B49D59E,CREDIT,NEFT,10177.17,Employer / Salary,Salary
43331834024,Amit Kumar,1982-09-07,"449 High St, Bangalore, KA, 560001",PAN3595B,2023-10-08,EABB22CB4987,DEBIT,POS,11821.1,Amazon,Shopping
23849431352,Sarah Taylor,1953-11-27,"464 High St, New York, NY, 10001",PAN7877B,2023-10-08,9C02DE0A8416,DEBIT,POS,12852.86,Amazon,Shopping
68536258506,Rahul Kumar,1960-09-25,"917 High St, New York, NY, 10001",PAN5061C,2023-10-08,1D5F46418E47,DEBIT,POS,11106.09,Amazon,Shopping
66997558634,Anjali Gupta,1991-06-20,"955 MG Road, New York, NY, 10001",PAN1543E,2023-10-08,EC1658ABF95D,DEBIT,POS,5005.0,Amazon,Shopping
21858846381,Pooja Taylor,1967-02-13,"903 High St, New York, NY, 10001",PAN9349A,2023-10-08,1B3926C6CEC8,CREDIT,NEFT,31718.93,Employer / Salary,Salary
74594585356,Michael Doe,1984-12-22,"639 Main St, Mumbai, MH, 400001",PAN1830C,2023-10-08,6D1DD3D86978,DEBIT,POS,13955.72,Amazon,Shopping
37120342693,Priya Singh,1978-04-11,"132 MG Road, London, UK, EC1A 1BB",PAN9121D,2023-10-08,EBFFEAC9DF5B,DEBIT,POS,5378.88,Amazon,Shopping
72764946459,John Mehta,1962-07-09,"538 High St, Mumbai, MH, 400001",PAN2928E,2023-10-08,39A32FA70423,CREDIT,NEFT,17298.1,Employer / Salary,Salary
54789362237,Vikram Sharma,1994-01-15,"136 MG Road, Mumbai, MH, 400001",PAN5415C,2023-10-08,DBAACF811BC9,CREDIT,NEFT,9213.81,Employer / Salary,Salary
59993877563,Anjali Taylor,1961-10-20,"798 Main St, Delhi, DL, 110001",PAN9661B,2023-10-08,26F24A0D87E6,CREDIT,NEFT,31311.05,Employer / Salary,Salary
68536258506,Rahul Kumar,1960-09-25,"917 High St, New York, NY, 10001",PAN5061C,2023-10-08,86C2E5AD3CC6,CREDIT,NEFT,10379.24,Employer / Salary,Salary
70624341550,Rohan Verma,1969-05-17,"839 Park Ave, Delhi, DL, 110001",PAN3034D,2023-10-08,C96A76F767C2,CREDIT,NEFT,21920.81,Employer / Salary,Salary
17906362380,Anjali Singh,1961-02-21,"675 High St, Delhi, DL, 110001",PAN8219D,2023-10-08,5DF6AEB7C6DC,DEBIT,POS,11295.74,Amazon,Shopping
66664912329,Emma Kumar,1974-09-03,"342 MG Road, Delhi, DL, 110001",PAN9958B,2023-10-08,18311366E76B,DEBIT,POS,14419.65,Amazon,Shopping
39692996882,Karan Gupta,1976-06-08,"188 Park Ave, Bangalore, KA, 560001",PAN3965B,2023-10-08,A0C52B8A80B5,CREDIT,NEFT,20119.9,Employer / Salary,Salary
39692996882,Karan Gupta,1976-06-08,"188 Park Ave, Bangalore, KA, 560001",PAN3965B,2023-10-09,DDFD7C8D0CE9,DEBIT,POS,287.82,Amazon,Shopping
68892713352,John Singh,1977-08-11,"980 Main St, Mumbai, MH, 400001",PAN7057B,2023-10-09,069F816BD7A4,CREDIT,NEFT,25885.32,Employer / Salary,Salary
59506668561,Rohan Johnson,1962-02-26,"342 MG Road, Mumbai, MH, 400001",PAN6422D,2023-10-09,7F8E14747CF2,CREDIT,NEFT,3596.68,Employer / Salary,Salary
80052658840,John Patel,1962-04-09,"119 MG Road, London, UK, EC1A 1BB",PAN1711C,2023-10-09,5ABFB399E001,DEBIT,POS,4601.34,Amazon,Shopping
93842987268,Karan Smith,1952-12-02,"318 Main St, New York, NY, 10001",PAN1776B,2023-10-09,59F9551775BE,DEBIT,POS,12411.78,Amazon,Shopping
80330286380,David Jain,1991-03-23,"848 Main St, Delhi, DL, 110001",PAN5683C,2023-10-09,579FA733BC64,DEBIT,POS,1665.27,Amazon,Shopping
93831496319,Priya Singh,1994-08-04,"559 Main St, London, UK, EC1A 1BB",PAN6436C,2023-10-09,674845353BDF,CREDIT,NEFT,3344.54,Employer / Salary,Salary
37664188145,David Smith,1993-10-16,"167 Park Ave, New York, NY, 10001",PAN9192E,2023-10-09,6A33C9D0BF43,DEBIT,POS,6001.02,Amazon,Shopping
80583668037,Pooja Smith,1964-03-10,"219 High St, Bangalore, KA, 560001",PAN3422E,2023-10-09,9B082927C242,DEBIT,POS,13376.0,Amazon,Shopping
61589809483,Rahul Gupta,1952-04-05,"499 Main St, Delhi, DL, 110001",PAN8328E,2023-10-09,CC678998C0DD,CREDIT,NEFT,34437.79,Employer / Salary,Salary
21858846381,Pooja Taylor,1967-02-13,"903 High St, New York, NY, 10001",PAN9349A,2023-10-09,EB5EA5673FE3,DEBIT,POS,1020.73,Amazon,Shopping
30372053124,Karan Verma,1993-06-09,"843 Main St, London, UK, EC1A 1BB",PAN9418D,2023-10-09,CBA6E1593152,CREDIT,NEFT,16457.55,Employer / Salary,Salary
66997558634,Anjali Gupta,1991-06-20,"955 MG Road, New York, NY, 10001",PAN1543E,2023-10-09,F7F71542BAE1,CREDIT,NEFT,32935.64,Employer / Salary,Salary
21215636661,Priya Gupta,1971-12-11,"507 Park Ave, Mumbai, MH, 400001",PAN7805D,2023-10-09,FA55FA146AA2,DEBIT,POS,3225.6,Amazon,Shopping
51928945157,Rohan Taylor,1995-02-16,"162 Park Ave, Mumbai, MH, 400001",PAN8925A,2023-10-09,C773FC4C760F,DEBIT,POS,12955.7,Amazon,Shopping
28959444719,Neha Brown,2000-02-09,"866 High St, Mumbai, MH, 400001",PAN7064A,2023-10-09,A5BDB9B87DFB,DEBIT,POS,13888.88,Amazon,Shopping
39432607639,Vikram Johnson,1981-03-24,"127 MG Road, Delhi, DL, 110001",PAN8184B,2023-10-09,FC8A4E0D0A83,CREDIT,NEFT,11016.26,Employer / Salary,Salary
99129617972,Karan Taylor,1979-01-01,"237 Park Ave, Bangalore, KA, 560001",PAN7496A,2023-10-09,210A10541D5D,CREDIT,NEFT,6199.69,Employer / Salary,Salary
12598902645,Michael Verma,1979-02-05,"30 MG Road, Bangalore, KA, 560001",PAN7630A,2023-10-09,44939E616642,DEBIT,POS,8545.62,Amazon,Shopping
28959444719,Neha Brown,2000-02-09,"866 High St, Mumbai, MH, 400001",PAN7064A,2023-10-09,1649BCF077DA,CREDIT,NEFT,31654.13,Employer / Salary,Salary
61589809483,Rahul Gupta,1952-04-05,"499 Main St, Delhi, DL, 110001",PAN8328E,2023-10-09,A8D281D3E0E6,DEBIT,POS,5949.91,Amazon,Shopping
26046654712,Vikram Mehta,1979-01-12,"939 High St, Bangalore, KA, 560001",PAN7217D,2023-10-09,FACDB5A0EBF3,DEBIT,POS,13434.16,Amazon,Shopping
91062313268,Amit Sharma,1965-01-23,"88 Park Ave, Mumbai, MH, 400001",PAN3261B,2023-10-09,300B996F6D69,CREDIT,NEFT,27849.4,Employer / Salary,Salary
27074076211,Vikram Kumar,1973-04-11,"992 Park Ave, Delhi, DL, 110001",PAN5679A,2023-10-09,AA4C292CE3FE,DEBIT,POS,10128.67,Amazon,Shopping
78560339461,Neha Mehta,1961-12-16,"393 MG Road, Delhi, DL, 110001",PAN2009A,2023-10-09,8793F37603BF,DEBIT,POS,2796.24,Amazon,Shopping
50234132436,David Singh,1984-07-19,"561 MG Road, New York, NY, 10001",PAN2179A,2023-10-09,C7BCE789C5CF,DEBIT,POS,6104.16,Amazon,Shopping
78820846537,David Johnson,1967-07-10,"64 Main St, Delhi, DL, 110001",PAN2024B,2023-10-09,E3025632F987,CREDIT,IMPS,48000.0,UNKNOWN P2P,P2P Transfer
80330286380,David Jain,1991-03-23,"848 Main St, Delhi, DL, 110001",PAN5683C,2023-10-09,F06AEFC97507,CREDIT,NEFT,18234.88,Employer / Salary,Salary
35483108722,John Singh,1961-10-28,"529 High St, Delhi, DL, 110001",PAN5734A,2023-10-09,7691BB7005DA,DEBIT,POS,12398.2,Amazon,Shopping
43331834024,Amit Kumar,1982-09-07,"449 High St, Bangalore, KA, 560001",PAN3595B,2023-10-09,975925AE62BC,DEBIT,POS,2308.72,Amazon,Shopping
45334322348,Karan Verma,1971-09-10,"984 High St, London, UK, EC1A 1BB",PAN7344B,2023-10-10,AE1F32C751A5,CREDIT,NEFT,15452.42,Employer / Salary,Salary
52920365658,Karan Brown,1975-12-23,"844 Park Ave, Bangalore, KA, 560001",PAN2694A,2023-10-10,6CA81527D497,CREDIT,NEFT,12109.37,Employer / Salary,Salary
80583668037,Pooja Smith,1964-03-10,"219 High St, Bangalore, KA, 560001",PAN3422E,2023-10-10,1A71450148C5,DEBIT,POS,13099.22,Amazon,Shopping
21215636661,Priya Gupta,1971-12-11,"507 Park Ave, Mumbai, MH, 400001",PAN7805D,2023-10-10,74727A85961A,DEBIT,POS,7341.16,Amazon,Shopping
21858846381,Pooja Taylor,1967-02-13,"903 High St, New York, NY, 10001",PAN9349A,2023-10-10,967D19B03A3D,DEBIT,POS,6740.01,Amazon,Shopping
84149855424,Sarah Doe,1953-08-27,"515 Park Ave, London, UK, EC1A 1BB",PAN7408B,2023-10-10,0E60B2BC8257,DEBIT,POS,8104.29,Amazon,Shopping
80583668037,Pooja Smith,1964-03-10,"219 High St, Bangalore, KA, 560001",PAN3422E,2023-10-10,365D680C3B13,DEBIT,POS,7368.13,Amazon,Shopping
97733443388,David Brown,1972-10-24,"231 Main St, Mumbai, MH, 400001",PAN2683A,2023-10-10,8DE32CBBD901,DEBIT,POS,14258.12,Amazon,Shopping
76630989226,Rahul Johnson,1993-09-01,"744 Main St, Mumbai, MH, 400001",PAN9113C,2023-10-10,7E231C23D778,DEBIT,POS,5849.82,Amazon,Shopping
27074076211,Vikram Kumar,1973-04-11,"992 Park Ave, Delhi, DL, 110001",PAN5679A,2023-10-10,6FB5A64F45CA,DEBIT,POS,4334.94,Amazon,Shopping
70624341550,Rohan Verma,1969-05-17,"839 Park Ave, Delhi, DL, 110001",PAN3034D,2023-10-10,A29B516339AF,CREDIT,NEFT,13686.07,Employer / Salary,Salary
21858846381,Pooja Taylor,1967-02-13,"903 High St, New York, NY, 10001",PAN9349A,2023-10-10,C4439EF035E5,DEBIT,POS,8068.48,Amazon,Shopping
69804455360,Rohan Taylor,1984-03-14,"248 High St, New York, NY, 10001",PAN5394D,2023-10-10,153CFBFAAAE4,CREDIT,NEFT,16760.78,Employer / Salary,Salary
38820936246,Sneha Brown,1964-01-01,"280 Park Ave, Delhi, DL, 110001",PAN3274C,2023-10-10,F702BBCFA3F6,DEBIT,SWIFT,195000.0,GLOBAL TRADING LLC (Dubai),Invoice Payment
52267998461,John Smith,1966-01-16,"456 MG Road, New York, NY, 10001",PAN2705E,2023-10-10,02F4FE536BDE,DEBIT,POS,10725.2,Amazon,Shopping
94284184355,Anjali Patel,1997-03-08,"542 High St, Delhi, DL, 110001",PAN7701B,2023-10-10,C7BBD0480F3E,DEBIT,POS,12781.29,Amazon,Shopping
65923802905,Karan Kumar,1977-01-13,"52 Main St, Mumbai, MH, 400001",PAN7114B,2023-10-10,39908C4CB4FF,CREDIT,NEFT,18065.53,Employer / Salary,Salary
98003483004,Vikram Brown,1984-10-24,"571 Park Ave, New York, NY, 10001",PAN1088D,2023-10-10,870AF48BC3DC,CREDIT,NEFT,8804.09,Employer / Salary,Salary
61589809483,Rahul Gupta,1952-04-05,"499 Main St, Delhi, DL, 110001",PAN8328E,2023-10-10,77FF1EEA12CC,DEBIT,POS,10302.43,Amazon,Shopping
38391968766,David Gupta,1959-02-12,"839 High St, New York, NY, 10001",PAN4368E,2023-10-10,0326B738FF17,CREDIT,NEFT,4396.14,Employer / Salary,Salary
93842987268,Karan Smith,1952-12-02,"318 Main St, New York, NY, 10001",PAN1776B,2023-10-10,31240C9A3F6B,CREDIT,NEFT,13272.34,Employer / Salary,Salary
89297439330,David Mehta,1965-09-23,"620 Main St, Mumbai, MH, 400001",PAN7508B,2023-10-10,22F97833064B,CREDIT,NEFT,7082.4,Employer / Salary,Salary
52920365658,Karan Brown,1975-12-23,"844 Park Ave, Bangalore, KA, 560001",PAN2694A,2023-10-10,FAAD57ACB0C3,DEBIT,POS,2165.08,Amazon,Shopping
20994992968,Pooja Taylor,1976-11-28,"103 High St, New York, NY, 10001",PAN9782C,2023-10-10,FD8D3F34ECF7,CREDIT,NEFT,34335.74,Employer / Salary,Salary
66997558634,Anjali Gupta,1991-06-20,"955 MG Road, New York, NY, 10001",PAN1543E,2023-10-11,54C84E459357,DEBIT,POS,10023.15,Amazon,Shopping
13657793309,Rohan Smith,1992-04-09,"585 MG Road, Mumbai, MH, 400001",PAN7405A,2023-10-11,624EFF273715,CREDIT,NEFT,11503.55,Employer / Salary,Salary
76630989226,Rahul Johnson,1993-09-01,"744 Main St, Mumbai, MH, 400001",PAN9113C,2023-10-11,8C7E93501F0D,DEBIT,POS,10427.1,Amazon,Shopping
56072115380,John Sharma,1964-05-09,"935 Main St, Bangalore, KA, 560001",PAN1745B,2023-10-11,DBB50935FBFE,CREDIT,NEFT,3630.37,Employer / Salary,Salary
28959444719,Neha Brown,2000-02-09,"866 High St, Mumbai, MH, 400001",PAN7064A,2023-10-11,C851DA35A23E,CREDIT,NEFT,7380.05,Employer / Salary,Salary
51928945157,Rohan Taylor,1995-02-16,"162 Park Ave, Mumbai, MH, 400001",PAN8925A,2023-10-11,F9AFC6DF0590,DEBIT,POS,10203.19,Amazon,Shopping
23878170594,Priya Doe,1961-05-15,"822 Main St, New York, NY, 10001",PAN7763E,2023-10-11,2332B5D1514D,CREDIT,NEFT,1626.88,Employer / Salary,Salary
10915709191,Sneha Sharma,1984-08-25,"151 MG Road, New York, NY, 10001",PAN9120C,2023-10-11,F725C4D480FA,CREDIT,NEFT,7366.5,Employer / Salary,Salary
99129617972,Karan Taylor,1979-01-01,"237 Park Ave, Bangalore, KA, 560001",PAN7496A,2023-10-11,F33408547EBA,DEBIT,POS,2032.43,Amazon,Shopping
55427318669,John Jain,1966-05-24,"373 MG Road, London, UK, EC1A 1BB",PAN4668A,2023-10-11,1D9BF80F1489,DEBIT,POS,6649.83,Amazon,Shopping
26899345501,Sarah Verma,1975-06-16,"691 High St, London, UK, EC1A 1BB",PAN5595E,2023-10-11,8CD84D06BDE0,CREDIT,NEFT,17434.5,Employer / Salary,Salary
38657767535,David Kumar,1986-10-10,"253 MG Road, Delhi, DL, 110001",PAN2032A,2023-10-11,7F74162D4B15,DEBIT,POS,1171.76,Amazon,Shopping
55427318669,John Jain,1966-05-24,"373 MG Road, London, UK, EC1A 1BB",PAN4668A,2023-10-11,FC44B1F8C9E3,CREDIT,NEFT,21723.44,Employer / Salary,Salary
35483108722,John Singh,1961-10-28,"529 High St, Delhi, DL, 110001",PAN5734A,2023-10-11,AACB2C886B34,CREDIT,NEFT,20242.36,Employer / Salary,Salary
15423350995,Sneha Sharma,1975-03-13,"788 High St, Delhi, DL, 110001",PAN4344B,2023-10-11,C21D082A3BF5,DEBIT,POS,8035.44,Amazon,Shopping
29917034761,David Kumar,1958-11-03,"386 High St, Delhi, DL, 110001",PAN7751C,2023-10-11,D46A6597DFAD,CREDIT,NEFT,22246.07,Employer / Salary,Salary
65923802905,Karan Kumar,1977-01-13,"52 Main St, Mumbai, MH, 400001",PAN7114B,2023-10-11,FAEABD50C641,DEBIT,POS,11098.93,Amazon,Shopping
94284184355,Anjali Patel,1997-03-08,"542 High St, Delhi, DL, 110001",PAN7701B,2023-10-11,51B5E5CDC5D2,DEBIT,POS,1080.86,Amazon,Shopping
18336101465,Emma Jain,1977-03-22,"18 Park Ave, London, UK, EC1A 1BB",PAN4876B,2023-10-11,FF5DE65A163B,CREDIT,NEFT,28252.21,Employer / Salary,Salary
93831496319,Priya Singh,1994-08-04,"559 Main St, London, UK, EC1A 1BB",PAN6436C,2023-10-11,F47E88F8DF30,CREDIT,NEFT,16459.5,Employer / Salary,Salary
67611548402,David Gupta,1994-01-26,"700 MG Road, London, UK, EC1A 1BB",PAN5908B,2023-10-11,8260E5558076,CREDIT,NEFT,23320.22,Employer / Salary,Salary
18634233392,John Johnson,1977-01-18,"223 Main St, London, UK, EC1A 1BB",PAN7462A,2023-10-12,A76C1FF1999B,DEBIT,POS,14654.24,Amazon,Shopping
50946235198,Vikram Verma,1978-02-20,"551 High St, Bangalore, KA, 560001",PAN3935A,2023-10-12,13431C3D8619,CREDIT,NEFT,9998.6,Employer / Salary,Salary
13657793309,Rohan Smith,1992-04-09,"585 MG Road, Mumbai, MH, 400001",PAN7405A,2023-10-12,544CE699F958,CREDIT,NEFT,14422.43,Employer / Salary,Salary
85792174432,Pooja Johnson,1984-10-21,"146 Main St, New York, NY, 10001",PAN4632D,2023-10-12,82D008CAA1AC,DEBIT,POS,14595.24,Amazon,Shopping
39692996882,Karan Gupta,1976-06-08,"188 Park Ave, Bangalore, KA, 560001",PAN3965B,2023-10-12,035FD279EAFB,DEBIT,POS,11251.37,Amazon,Shopping
30143580171,Neha Gupta,1957-09-13,"759 Main St, Delhi, DL, 110001",PAN6997E,2023-10-12,C278A701B3CC,CREDIT,NEFT,32162.83,Employer / Salary,Salary
88372399312,Anjali Brown,1971-11-28,"850 High St, Bangalore, KA, 560001",PAN4990D,2023-10-12,C291FB054483,CREDIT,NEFT,27102.13,Employer / Salary,Salary
37664188145,David Smith,1993-10-16,"167 Park Ave, New York, NY, 10001",PAN9192E,2023-10-12,31A243FA2ECB,DEBIT,POS,14587.97,Amazon,Shopping
56847251402,Sneha Verma,1979-11-23,"441 Park Ave, Mumbai, MH, 400001",PAN1501B,2023-10-12,86D1D1C516B7,CREDIT,NEFT,14980.46,Employer / Salary,Salary
51408605578,David Johnson,1970-01-05,"579 Park Ave, Bangalore, KA, 560001",PAN4083E,2023-10-12,9F01D2C9A08E,CREDIT,NEFT,24228.74,Employer / Salary,Salary
69804455360,Rohan Taylor,1984-03-14,"248 High St, New York, NY, 10001",PAN5394D,2023-10-12,E0A8FC6E5B6F,CREDIT,NEFT,28133.47,Employer / Salary,Salary
14325166398,Priya Smith,1951-05-07,"341 High St, Bangalore, KA, 560001",PAN1416D,2023-10-12,47F70B3E7904,CREDIT,NEFT,33981.25,Employer / Salary,Salary
76810697063,Pooja Singh,1993-03-16,"593 MG Road, Mumbai, MH, 400001",PAN1734E,2023-10-12,8C07C576F3CD,DEBIT,POS,5029.13,Amazon,Shopping
76810697063,Pooja Singh,1993-03-16,"593 MG Road, Mumbai, MH, 400001",PAN1734E,2023-10-12,0070C37AC997,DEBIT,POS,5808.79,Amazon,Shopping
26046654712,Vikram Mehta,1979-01-12,"939 High St, Bangalore, KA, 560001",PAN7217D,2023-10-12,9DB940FAE73C,CREDIT,NEFT,4898.53,Employer / Salary,Salary
17292873443,Rohan Sharma,1981-02-25,"153 High St, New York, NY, 10001",PAN6178D,2023-10-12,1432B1BA6A6B,DEBIT,POS,10389.87,Amazon,Shopping
80330286380,David Jain,1991-03-23,"848 Main St, Delhi, DL, 110001",PAN5683C,2023-10-12,625235449203,DEBIT,POS,3586.74,Amazon,Shopping
74594585356,Michael Doe,1984-12-22,"639 Main St, Mumbai, MH, 400001",PAN1830C,2023-10-12,87FF748EEDCE,DEBIT,POS,1203.88,Amazon,Shopping
80330286380,David Jain,1991-03-23,"848 Main St, Delhi, DL, 110001",PAN5683C,2023-10-12,CF3C532DD453,CREDIT,NEFT,18166.02,Employer / Salary,Salary
30372053124,Karan Verma,1993-06-09,"843 Main St, London, UK, EC1A 1BB",PAN9418D,2023-10-12,EDE4B98F3570,DEBIT,POS,4210.15,Amazon,Shopping
99129617972,Karan Taylor,1979-01-01,"237 Park Ave, Bangalore, KA, 560001",PAN7496A,2023-10-12,49BEAB5E8DC3,DEBIT,POS,2659.54,Amazon,Shopping
76410032652,Anjali Kumar,1998-08-07,"548 Main St, Mumbai, MH, 400001",PAN3436D,2023-10-12,7A45DBB7B26F,DEBIT,POS,12369.92,Amazon,Shopping
72764946459,John Mehta,1962-07-09,"538 High St, Mumbai, MH, 400001",PAN2928E,2023-10-12,A89AA5A41A48,CREDIT,NEFT,28247.72,Employer / Salary,Salary
80583668037,Pooja Smith,1964-03-10,"219 High St, Bangalore, KA, 560001",PAN3422E,2023-10-12,DC2E034AD362,DEBIT,POS,641.89,Amazon,Shopping
76630989226,Rahul Johnson,1993-09-01,"744 Main St, Mumbai, MH, 400001",PAN9113C,2023-10-12,5E001F158FF2,CREDIT,NEFT,19146.82,Employer / Salary,Salary
73458045960,Karan Gupta,1985-05-24,"996 High St, Mumbai, MH, 400001",PAN4247A,2023-10-12,4B10EB87EB40,CREDIT,NEFT,32200.23,Employer / Salary,Salary
75000099430,Pooja Gupta,1961-07-24,"467 MG Road, New York, NY, 10001",PAN2512C,2023-10-12,AFBC55F054BE,DEBIT,POS,3753.66,Amazon,Shopping
94284184355,Anjali Patel,1997-03-08,"542 High St, Delhi, DL, 110001",PAN7701B,2023-10-12,ABC89E59EBAA,DEBIT,POS,8514.63,Amazon,Shopping
49294722421,Sarah Kumar,1997-06-10,"650 Park Ave, Delhi, DL, 110001",PAN2473A,2023-10-12,215B5910A05F,CREDIT,NEFT,15578.75,Employer / Salary,Salary
65014010617,Karan Patel,1975-03-19,"134 MG Road, Bangalore, KA, 560001",PAN4209D,2023-10-12,B4235ED0B046,CREDIT,NEFT,5135.82,Employer / Salary,Salary
15423350995,Sneha Sharma,1975-03-13,"788 High St, Delhi, DL, 110001",PAN4344B,2023-10-12,355D4220CFF2,CREDIT,NEFT,14145.19,Employer / Salary,Salary
97733443388,David Brown,1972-10-24,"231 Main St, Mumbai, MH, 400001",PAN2683A,2023-10-12,949E10F17003,DEBIT,POS,3058.45,Amazon,Shopping
68536258506,Rahul Kumar,1960-09-25,"917 High St, New York, NY, 10001",PAN5061C,2023-10-12,D7591D7B4066,DEBIT,POS,14684.0,Amazon,Shopping
11860997897,Amit Singh,1993-11-16,"118 MG Road, London, UK, EC1A 1BB",PAN1977D,2023-10-12,68144D05588B,DEBIT,POS,12215.02,Amazon,Shopping
15888736841,Rohan Gupta,1985-04-03,"186 MG Road, Delhi, DL, 110001",PAN9057E,2023-10-12,C7C345D8A494,CREDIT,NEFT,6651.78,Employer / Salary,Salary
74511864590,Emma Johnson,1950-08-20,"847 High St, Delhi, DL, 110001",PAN3558A,2023-10-13,97F4F0880261,DEBIT,POS,3603.25,Amazon,Shopping
75811844427,David Patel,1984-06-14,"695 Main St, Mumbai, MH, 400001",PAN3516A,2023-10-13,A42520299CCE,DEBIT,POS,13928.81,Amazon,Shopping
